tags_collected, collisions_in_seconds, time_in_minutes, random_seed
936, 11623.9, 30, 579236
988, 11250, 30, 36166
964, 11319.6, 30, 236951
1044, 11350.4, 30, 242046
996, 11209.4, 30, 446645
972, 11493.6, 30, 846836
996, 11538.4, 30, 128467
956, 11403, 30, 369245
996, 11587.2, 30, 722103
856, 11877.1, 30, 988289
928, 11276.3, 30, 978937
1028, 11306.2, 30, 670896
956, 11434.8, 30, 654625
904, 11937.8, 30, 230058
972, 11357.6, 30, 336040
936, 11535, 30, 267273
972, 11350.6, 30, 723043
972, 11457.3, 30, 78473
916, 11769.3, 30, 884593
984, 11327.8, 30, 212655
848, 11776.8, 30, 218507
948, 11664.7, 30, 518737
1036, 11292.7, 30, 244756
980, 11399.2, 30, 548156
988, 11343.1, 30, 67577
928, 11663.5, 30, 276748
1004, 10920.3, 30, 632565
1124, 11157.3, 30, 4734
984, 11326.5, 30, 701040
1048, 11205.1, 30, 478480
1052, 11319.9, 30, 804316
1092, 11187.7, 30, 461612
992, 11474.2, 30, 20351
876, 11707.3, 30, 89926
964, 11309.9, 30, 705088
912, 11599.6, 30, 599323
1020, 11465.5, 30, 701454
988, 11682.4, 30, 724584
980, 11503.4, 30, 874883
912, 11594.2, 30, 199146
