tags_collected, collisions_in_seconds, time_in_minutes, random_seed
1284, 8880.11, 30, 733628
1332, 9659.88, 30, 203971
1340, 9205.3, 30, 969885
1256, 9289.84, 30, 729898
1312, 8904.64, 30, 484810
1324, 9931.42, 30, 460925
1324, 9286.61, 30, 970872
1288, 8810.5, 30, 240327
1316, 9332.38, 30, 517539
1320, 9138.61, 30, 210368
1280, 9128.94, 30, 626491
1320, 8722.7, 30, 117645
1284, 8978.95, 30, 109563
1312, 9488.41, 30, 811790
1324, 8881.88, 30, 616521
1352, 8862.28, 30, 287637
1328, 9288.08, 30, 103738
1352, 9451.31, 30, 689554
1308, 9677.03, 30, 248740
1300, 9047.05, 30, 873600
