tags_collected, collisions_in_seconds, time_in_minutes, random_seed
336, 3331.47, 30, 446345
336, 3655.89, 30, 839164
356, 3443.39, 30, 823917
340, 3486.19, 30, 269476
360, 3539.16, 30, 462650
324, 3453.09, 30, 385746
344, 3551.58, 30, 309217
332, 3451.17, 30, 14283
336, 3442.3, 30, 245694
336, 3453.66, 30, 335354
332, 3571.19, 30, 88217
360, 3452.28, 30, 619238
340, 3559.81, 30, 947024
356, 3451.38, 30, 737449
332, 3379.58, 30, 81895
340, 3433.34, 30, 241938
328, 3484.31, 30, 976237
328, 3624.39, 30, 543561
372, 3515.88, 30, 181848
344, 3522.7, 30, 143518
