tags_collected, collisions_in_seconds, time_in_minutes, random_seed
721, 115349, 30, 457915
298, 131195, 30, 39699
642, 119131, 30, 524849
356, 128438, 30, 29566
377, 128519, 30, 382451
303, 131214, 30, 576157
425, 127382, 30, 304791
287, 132169, 30, 349893
356, 130279, 30, 782572
597, 120853, 30, 897377
466, 126344, 30, 411371
324, 130624, 30, 403395
293, 131489, 30, 595796
510, 124269, 30, 778764
365, 129067, 30, 526554
638, 119205, 30, 480533
490, 122419, 30, 331064
475, 123907, 30, 568169
426, 128715, 30, 725261
347, 130027, 30, 209160
606, 119991, 30, 394213
309, 130696, 30, 280921
405, 126544, 30, 675888
342, 131127, 30, 588298
373, 128034, 30, 14107
352, 131009, 30, 13324
370, 128249, 30, 972588
473, 126182, 30, 804878
395, 128947, 30, 162403
527, 122280, 30, 556578
388, 126907, 30, 874344
340, 129814, 30, 821089
470, 123737, 30, 140119
311, 127849, 30, 317679
368, 128787, 30, 553091
326, 131069, 30, 841376
410, 126595, 30, 125210
463, 124038, 30, 212200
413, 127226, 30, 676793
363, 128982, 30, 7006
