tags_collected, collisions_in_seconds, time_in_minutes, random_seed
141, 4502.73, 30, 756212
161, 4349.98, 30, 290218
145, 4464.98, 30, 745020
157, 4324.02, 30, 139538
130, 4648.58, 30, 91725
139, 4591.92, 30, 242136
142, 4585.83, 30, 615150
166, 4286.31, 30, 702744
172, 4157.3, 30, 997727
157, 4310.77, 30, 270142
160, 4327.94, 30, 684572
167, 4231.11, 30, 768089
151, 4415.09, 30, 707385
139, 4538.52, 30, 708114
164, 4270.39, 30, 394944
151, 4453.59, 30, 938427
172, 4186.91, 30, 1984
168, 4348.86, 30, 459641
161, 4242.97, 30, 79789
193, 3992.94, 30, 354831
178, 4092.09, 30, 150704
156, 4339.11, 30, 581253
166, 4226.61, 30, 566781
166, 4314.39, 30, 137356
139, 4568.2, 30, 287482
174, 4185.83, 30, 55423
159, 4286.39, 30, 987693
167, 4270.33, 30, 25039
160, 4343.03, 30, 19190
161, 4299.12, 30, 658598
184, 4104.12, 30, 274889
141, 4656.31, 30, 173667
156, 4416.23, 30, 980691
138, 4546.36, 30, 147366
166, 4324.52, 30, 535119
144, 4547.48, 30, 230185
136, 4615.14, 30, 263222
127, 4700.53, 30, 370541
161, 4324.06, 30, 26494
155, 4414.05, 30, 145525
148, 4402.84, 30, 603203
156, 4384.59, 30, 285308
143, 4477.77, 30, 2587
175, 4073.48, 30, 682344
169, 4224.12, 30, 876170
186, 4040.36, 30, 464378
179, 4191.09, 30, 137307
165, 4308.31, 30, 842932
161, 4262.58, 30, 428535
167, 4255.45, 30, 279985
150, 4474.14, 30, 229082
160, 4353.25, 30, 34811
153, 4421.12, 30, 484457
140, 4496.28, 30, 702360
168, 4291.3, 30, 252099
142, 4477.09, 30, 118984
163, 4323.5, 30, 937546
157, 4408.61, 30, 756833
150, 4370.47, 30, 344114
137, 4706.44, 30, 638464
