tags_collected, collisions_in_seconds, time_in_minutes, random_seed
360, 3489.25, 30, 581329
352, 3592.45, 30, 330102
356, 3561.19, 30, 320884
328, 3572.17, 30, 440079
312, 3462.22, 30, 97220
320, 3338.75, 30, 714039
336, 3517.48, 30, 965484
340, 3496.55, 30, 248913
332, 3416.84, 30, 899116
356, 3513.56, 30, 3551
352, 3580.78, 30, 380192
348, 3482.38, 30, 268218
348, 3446.14, 30, 611134
344, 3420.77, 30, 962860
352, 3479.88, 30, 357122
372, 3568.23, 30, 833032
340, 3453.39, 30, 649408
356, 3460.75, 30, 685126
332, 3585.83, 30, 558104
352, 3499.38, 30, 479174
364, 3496.42, 30, 287418
336, 3540.39, 30, 558168
360, 3622.91, 30, 545700
360, 3582.84, 30, 726420
328, 3510.2, 30, 277671
300, 3470.09, 30, 104834
340, 3508.89, 30, 677935
328, 3327.95, 30, 736190
372, 3533.02, 30, 224854
356, 3522.06, 30, 278951
360, 3553.02, 30, 938672
376, 3533.84, 30, 196138
360, 3427.84, 30, 745724
324, 3584.36, 30, 690851
340, 3539.89, 30, 958087
344, 3597.48, 30, 679017
328, 3397.92, 30, 749251
324, 3511.19, 30, 441990
356, 3490.62, 30, 910063
344, 3449.47, 30, 409065
