tags_collected, collisions_in_seconds, time_in_minutes, random_seed
120, 1126.67, 30, 85721
116, 1147.3, 30, 205201
119, 1105.81, 30, 367696
128, 1130.72, 30, 850963
125, 1133.48, 30, 177869
124, 1141.61, 30, 292264
127, 1145.88, 30, 260295
111, 1149.53, 30, 15160
128, 1113.14, 30, 715091
118, 1111.95, 30, 383777
118, 1162.61, 30, 472576
107, 1168.75, 30, 805840
121, 1138.83, 30, 742123
119, 1149.28, 30, 275928
131, 1077.2, 30, 719869
118, 1112.48, 30, 801804
126, 1125.3, 30, 934962
121, 1105.39, 30, 344956
125, 1113.38, 30, 709306
123, 1160.2, 30, 125763
124, 1120.05, 30, 372280
125, 1113.67, 30, 843304
120, 1143.45, 30, 237983
129, 1109.05, 30, 128441
120, 1130.42, 30, 993341
119, 1152.45, 30, 200718
120, 1125.91, 30, 528541
111, 1142.89, 30, 294775
124, 1132.64, 30, 579403
123, 1142.25, 30, 853861
117, 1169.14, 30, 64414
123, 1128.03, 30, 646751
124, 1126.08, 30, 809078
134, 1093.39, 30, 589741
117, 1130.42, 30, 666656
117, 1168.08, 30, 349806
118, 1128.19, 30, 176803
119, 1134.52, 30, 783392
117, 1148.22, 30, 905972
123, 1114.31, 30, 215833
