tags_collected, collisions_in_seconds, time_in_minutes, random_seed
1272, 9128.16, 30, 134129
1316, 9344.42, 30, 602136
1364, 9314.66, 30, 22993
1380, 9629.12, 30, 914126
1316, 8767.08, 30, 477661
1312, 8924.84, 30, 196438
1308, 9287.56, 30, 602743
1304, 9616.89, 30, 212907
1312, 9631.81, 30, 613657
1332, 9031.84, 30, 285210
1272, 8939.86, 30, 544816
1364, 9440.08, 30, 974141
1324, 9344.3, 30, 606479
1288, 9137.06, 30, 164500
1276, 8942.98, 30, 407769
1264, 9005.14, 30, 422283
1348, 9118.33, 30, 466673
1332, 9697.27, 30, 297508
1352, 9522.92, 30, 427188
1340, 9158.97, 30, 61132
1324, 9544.72, 30, 878769
1280, 9233.58, 30, 480613
1268, 8436, 30, 319449
1336, 9915.64, 30, 447786
1276, 9633.33, 30, 133347
1304, 9201.67, 30, 669807
1316, 9261.06, 30, 747737
1324, 9795.92, 30, 102165
1308, 8882.72, 30, 328726
1356, 9398.91, 30, 951422
1304, 8868.59, 30, 521597
1312, 9583.06, 30, 549351
1344, 9547.33, 30, 120437
1304, 9287.75, 30, 548038
1316, 8837.52, 30, 639329
1288, 8724.86, 30, 645399
1300, 9284.58, 30, 735334
1420, 9017.44, 30, 332294
1372, 8862.67, 30, 894495
1272, 8939.67, 30, 823529
