tags_collected, collisions_in_seconds, time_in_minutes, random_seed
377, 29319.5, 30, 706404
411, 28701.3, 30, 988818
379, 30190.4, 30, 954861
430, 28619, 30, 616539
443, 28217.3, 30, 122257
393, 28933.1, 30, 462431
382, 29319.5, 30, 464498
416, 28008.5, 30, 980403
462, 28011.9, 30, 119577
389, 29754.1, 30, 202282
423, 28386.7, 30, 234987
429, 27943, 30, 678365
454, 28115, 30, 789566
454, 28239.4, 30, 119542
540, 27238.5, 30, 554182
368, 28933.9, 30, 75105
421, 29004.9, 30, 930592
492, 26804.8, 30, 597408
443, 28037, 30, 521178
434, 29030.2, 30, 581906
398, 28568.7, 30, 627171
413, 29223.1, 30, 550956
407, 28738, 30, 695478
441, 28671.6, 30, 386145
385, 29204.7, 30, 820930
445, 27665.7, 30, 347115
388, 28757.5, 30, 170817
367, 29862.7, 30, 951416
382, 29219.7, 30, 631758
414, 28868.8, 30, 652675
397, 29017.7, 30, 458402
453, 27658.2, 30, 484376
409, 28890.3, 30, 333784
385, 29207.1, 30, 1752
454, 27801, 30, 714016
392, 28571.2, 30, 168993
458, 27945.4, 30, 765556
387, 28914.3, 30, 179546
446, 27789.1, 30, 224515
403, 28961.2, 30, 199973
