tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 809.609, 30, 353066
0, 730.25, 30, 899631
0, 742.984, 30, 743604
0, 766.984, 30, 532051
0, 743.391, 30, 174568
0, 794.531, 30, 879381
0, 947.953, 30, 81241
0, 725.516, 30, 100929
0, 717.25, 30, 557119
0, 750.516, 30, 163748
0, 707.172, 30, 935447
0, 774.844, 30, 899265
0, 709.984, 30, 666042
0, 717.016, 30, 526585
0, 729.234, 30, 910861
0, 703.344, 30, 786323
0, 758.797, 30, 941014
0, 710.453, 30, 3309
0, 729.438, 30, 763981
0, 722.25, 30, 181333
