tags_collected, collisions_in_seconds, time_in_minutes, random_seed
552, 27299.4, 30, 893562
520, 26054.7, 30, 876791
452, 28219.9, 30, 626846
520, 27261.3, 30, 64346
484, 26374.9, 30, 877257
468, 27690.3, 30, 501709
456, 28059.3, 30, 73849
488, 25566, 30, 113890
448, 27396.1, 30, 5116
476, 27951.2, 30, 800403
468, 27621.2, 30, 730244
436, 28603.7, 30, 739204
440, 28017.8, 30, 626802
484, 26402.2, 30, 40936
456, 29798.1, 30, 458954
484, 26749.1, 30, 710117
416, 28899.6, 30, 111151
500, 26382.1, 30, 10064
492, 27222.6, 30, 63701
416, 29686.8, 30, 418214
504, 26279.7, 30, 102845
456, 28400.1, 30, 630665
