tags_collected, collisions_in_seconds, time_in_minutes, random_seed
210, 29689.8, 30, 409275
219, 29596.5, 30, 210465
244, 28511.9, 30, 952831
196, 30482.7, 30, 912737
225, 29250.1, 30, 635120
208, 29917.9, 30, 811497
213, 29058.5, 30, 806752
218, 29078.3, 30, 478454
230, 29286.4, 30, 276333
224, 28902.8, 30, 599531
231, 28574.8, 30, 877562
222, 28943, 30, 181089
238, 28771, 30, 405485
232, 28437.2, 30, 699701
205, 29895.8, 30, 937121
221, 29145.8, 30, 433786
241, 28516.2, 30, 639673
233, 28156.8, 30, 26131
234, 29181.1, 30, 53101
226, 28650.9, 30, 744169
205, 29605, 30, 722286
196, 30227.9, 30, 991139
243, 29157.4, 30, 756579
233, 28538.7, 30, 298021
229, 28673.5, 30, 238498
214, 28538.9, 30, 101106
220, 28935.8, 30, 718502
235, 28518, 30, 947559
234, 29035.1, 30, 76325
205, 29467.7, 30, 986454
223, 29126, 30, 753534
231, 28720.6, 30, 534433
245, 29115.7, 30, 966967
232, 29305.5, 30, 685938
223, 28987.4, 30, 608717
241, 28758.5, 30, 88514
241, 28589.2, 30, 87449
243, 28384.2, 30, 997010
225, 29116.2, 30, 166337
232, 28627.3, 30, 790827
209, 29085.4, 30, 936267
226, 29101.2, 30, 249576
232, 29524.6, 30, 230896
238, 28706.9, 30, 133843
225, 28583.5, 30, 68502
228, 28761.9, 30, 155401
227, 29240.5, 30, 461972
207, 29476.2, 30, 884673
233, 28675.7, 30, 633281
222, 29073.9, 30, 187872
195, 29286.1, 30, 399128
240, 28708.5, 30, 388286
236, 28743.1, 30, 72701
211, 29569, 30, 579513
198, 29496.5, 30, 483754
217, 29502.3, 30, 42449
246, 28301.8, 30, 911091
258, 28703.3, 30, 24729
212, 29833.8, 30, 244002
226, 28719.6, 30, 341061
