tags_collected, collisions_in_seconds, time_in_minutes, random_seed
219, 29201.8, 30, 37097
237, 28585.9, 30, 429573
262, 28325.7, 30, 788192
214, 28386.6, 30, 829237
217, 29445.8, 30, 193813
236, 28386.1, 30, 271714
191, 29542.3, 30, 738367
212, 29201.2, 30, 192367
234, 28816.2, 30, 488996
190, 30113, 30, 381097
233, 29353.2, 30, 938456
200, 29397.9, 30, 900753
225, 29199.8, 30, 253986
207, 29588.2, 30, 489355
203, 29673.4, 30, 888899
183, 29765.6, 30, 228281
212, 28721.7, 30, 247070
227, 29099.7, 30, 948651
273, 27197, 30, 68437
228, 28542.2, 30, 307839
245, 28481.5, 30, 26586
260, 28722.4, 30, 457028
261, 27917.8, 30, 663173
228, 29051.2, 30, 336125
220, 29301.5, 30, 802733
239, 28936.7, 30, 157604
212, 29399.2, 30, 259865
233, 28354.3, 30, 1840
237, 29141.9, 30, 606600
216, 29107.3, 30, 298541
246, 28458.7, 30, 975943
247, 28765.2, 30, 43105
208, 29751.8, 30, 283778
243, 28968, 30, 143437
199, 29683.6, 30, 684808
212, 29875.2, 30, 228317
231, 28877.9, 30, 712498
217, 29612.2, 30, 981702
213, 29149.5, 30, 869140
227, 29728.4, 30, 608180
