tags_collected, collisions_in_seconds, time_in_minutes, random_seed
125, 1097.78, 30, 890197
117, 1173.36, 30, 581051
123, 1149.58, 30, 879106
116, 1147.89, 30, 467769
128, 1113.77, 30, 841021
115, 1152.59, 30, 864791
127, 1150.31, 30, 912074
120, 1137.44, 30, 391653
119, 1124.03, 30, 17703
116, 1135.31, 30, 193048
134, 1130.31, 30, 432529
130, 1121.42, 30, 794647
123, 1130.83, 30, 831763
121, 1134.84, 30, 877010
122, 1150.81, 30, 462683
119, 1158.86, 30, 235263
122, 1139.98, 30, 853354
119, 1133.89, 30, 518699
127, 1112.12, 30, 424872
118, 1139.8, 30, 602718
125, 1136.95, 30, 242599
110, 1144.62, 30, 924500
122, 1110.03, 30, 233947
123, 1130.39, 30, 626579
124, 1128.39, 30, 113511
124, 1113.97, 30, 78607
120, 1134.84, 30, 2893
126, 1132.06, 30, 575381
126, 1139.52, 30, 836139
114, 1147.88, 30, 192992
132, 1113.2, 30, 563700
117, 1146.84, 30, 602442
115, 1107.08, 30, 119423
127, 1094.94, 30, 156652
131, 1114.81, 30, 188115
117, 1136.39, 30, 741035
114, 1162.98, 30, 913014
120, 1139.17, 30, 413168
111, 1145.16, 30, 368247
115, 1138, 30, 459935
126, 1119.48, 30, 116947
124, 1092.61, 30, 484363
121, 1141.61, 30, 780077
128, 1103.27, 30, 96502
124, 1137.19, 30, 74686
127, 1117.61, 30, 93004
119, 1137.47, 30, 316844
115, 1163.95, 30, 306309
110, 1165.98, 30, 423420
115, 1087.03, 30, 275523
121, 1124.47, 30, 834630
127, 1123.11, 30, 843538
125, 1137.03, 30, 39140
114, 1143.58, 30, 135350
116, 1149.03, 30, 793411
122, 1145.25, 30, 141417
120, 1128.8, 30, 310716
133, 1097.94, 30, 131740
123, 1137.14, 30, 122177
111, 1170.56, 30, 520792
110, 1156.53, 30, 190568
115, 1151.64, 30, 749031
116, 1128.25, 30, 111320
111, 1150.94, 30, 340400
116, 1117.05, 30, 219234
120, 1125.72, 30, 607719
116, 1146.84, 30, 118571
124, 1138.38, 30, 331115
125, 1148.22, 30, 820338
121, 1102.52, 30, 18276
108, 1165.52, 30, 167378
127, 1103.66, 30, 740444
114, 1156.2, 30, 924396
118, 1164.33, 30, 382919
122, 1115.86, 30, 781918
117, 1151.45, 30, 82815
119, 1143.5, 30, 95758
124, 1118.38, 30, 812211
119, 1115.23, 30, 680786
122, 1125.72, 30, 942164
