tags_collected, collisions_in_seconds, time_in_minutes, random_seed
119, 1101.09, 30, 288517
114, 1140.08, 30, 62403
124, 1132.72, 30, 231531
116, 1174.27, 30, 19871
119, 1120.72, 30, 504055
128, 1147.14, 30, 243192
117, 1130.14, 30, 327892
123, 1144.14, 30, 844554
129, 1072.14, 30, 937001
126, 1148.95, 30, 979107
111, 1168.84, 30, 624053
123, 1162.08, 30, 142565
129, 1123.81, 30, 660831
130, 1140.44, 30, 19150
124, 1126.66, 30, 525668
119, 1114.08, 30, 870844
121, 1110.67, 30, 450674
115, 1137.66, 30, 347630
122, 1149.52, 30, 495518
116, 1141.38, 30, 442724
122, 1127.59, 30, 385307
123, 1109.16, 30, 15074
121, 1145.97, 30, 985864
123, 1123.38, 30, 903594
127, 1115.39, 30, 225979
114, 1177.73, 30, 145474
129, 1126.55, 30, 546839
121, 1126.56, 30, 875553
119, 1119.45, 30, 904094
122, 1145.77, 30, 81930
127, 1120.8, 30, 564355
124, 1141.86, 30, 148463
113, 1135.55, 30, 5995
119, 1163.05, 30, 967702
115, 1122.84, 30, 524142
124, 1112.19, 30, 408580
124, 1148.19, 30, 288639
128, 1140.36, 30, 844026
127, 1110.88, 30, 171466
129, 1117.81, 30, 603402
121, 1129.11, 30, 838222
139, 1119.53, 30, 210361
121, 1135.52, 30, 642393
120, 1165.17, 30, 811303
119, 1137.41, 30, 842119
118, 1145.61, 30, 160590
132, 1098.8, 30, 281163
115, 1130.06, 30, 919734
114, 1152.17, 30, 991282
113, 1138.77, 30, 238362
125, 1120.52, 30, 163375
119, 1172.25, 30, 890642
117, 1133.03, 30, 578239
114, 1133.19, 30, 243881
122, 1122.28, 30, 648925
121, 1144.86, 30, 811611
128, 1126.92, 30, 843353
114, 1123.97, 30, 744235
117, 1178.81, 30, 239613
114, 1105.94, 30, 710571
125, 1113.16, 30, 640971
132, 1112.97, 30, 84097
120, 1105.56, 30, 797005
120, 1127.19, 30, 902610
130, 1089.94, 30, 401284
121, 1140.81, 30, 476060
111, 1147.91, 30, 98739
133, 1091.89, 30, 801970
122, 1128.98, 30, 12951
116, 1132.39, 30, 759655
122, 1140.34, 30, 630903
126, 1134.09, 30, 812496
117, 1126.3, 30, 185412
119, 1115.89, 30, 887623
118, 1139.97, 30, 354019
125, 1129.67, 30, 331627
114, 1145.33, 30, 871040
124, 1134.11, 30, 643094
110, 1163.33, 30, 603506
120, 1118.44, 30, 191258
