tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 5907.41, 30, 587659
0, 6005.52, 30, 532873
0, 5774.62, 30, 214971
0, 5811.92, 30, 920652
0, 5938.69, 30, 95261
0, 5793.05, 30, 285680
0, 5944.19, 30, 856576
0, 5752.58, 30, 701196
0, 5834.72, 30, 240195
0, 6272.44, 30, 607678
0, 5874.53, 30, 982
0, 5791.55, 30, 405332
0, 5855.59, 30, 12126
0, 6125.45, 30, 36128
0, 5887.33, 30, 740795
0, 6027.66, 30, 15240
0, 5933.16, 30, 538631
0, 5924.81, 30, 38182
0, 6181.59, 30, 646338
0, 6175.34, 30, 368421
0, 5850.38, 30, 987423
0, 6013.03, 30, 274544
0, 6061.08, 30, 648289
0, 5832.36, 30, 858718
0, 5892.47, 30, 354900
0, 5797.81, 30, 327716
0, 5740.84, 30, 664873
0, 5900.08, 30, 550809
0, 5938.33, 30, 513201
0, 5851.27, 30, 316400
0, 5895.44, 30, 916504
0, 5954.67, 30, 403141
0, 6032.19, 30, 691738
0, 5829.97, 30, 719084
0, 5933.16, 30, 844971
0, 5813.23, 30, 7045
0, 5857.3, 30, 522565
0, 5703.28, 30, 1436
0, 5797.3, 30, 140187
0, 5882.64, 30, 363864
