tags_collected, collisions_in_seconds, time_in_minutes, random_seed
1560, 35225.2, 30, 634957
1456, 36106, 30, 671272
1616, 34851, 30, 577595
1520, 35957.6, 30, 370973
1464, 35850.8, 30, 993910
1464, 35926.9, 30, 523213
1420, 36659, 30, 271694
1560, 35421.8, 30, 596251
1460, 36336.6, 30, 944461
1520, 36061.4, 30, 982568
1412, 37443.5, 30, 909656
1588, 35267.8, 30, 252442
1484, 35831.9, 30, 879392
1536, 36013.5, 30, 842351
1504, 36178.9, 30, 813659
1380, 36582.6, 30, 660877
1556, 35508.6, 30, 263275
1468, 36232.6, 30, 677642
1536, 35991.3, 30, 648575
1648, 34397.6, 30, 998541
1532, 35767.1, 30, 360056
1556, 35521, 30, 280174
1540, 35638.9, 30, 602728
1544, 35457.6, 30, 163001
1484, 35750.8, 30, 649900
1312, 37996.8, 30, 791223
1516, 35961.8, 30, 343081
1540, 35737, 30, 895087
1512, 36561.3, 30, 976411
1620, 35218.5, 30, 831891
1500, 36080.7, 30, 546064
1556, 35323.1, 30, 5389
1528, 35622.6, 30, 864348
1492, 36090.4, 30, 589201
1540, 35638.4, 30, 909531
1476, 36036, 30, 892503
1428, 36451.2, 30, 313234
1488, 35335.6, 30, 115818
1480, 36111.8, 30, 445416
1524, 35663.3, 30, 66775
